id,uri,,
2149,http://dbpedia.org/resource/House_II:_The_Second_Story,,
3455,http://dbpedia.org/resource/Buddy_Boy,,
492,http://dbpedia.org/resource/Manhattan_Murder_Mystery,,
3041,http://dbpedia.org/resource/Meatballs_Part_II,,
1770,http://dbpedia.org/resource/B._Monkey,,
1354,http://dbpedia.org/resource/Breaking_the_Waves,,
3647,http://dbpedia.org/resource/Running_Free_%28film%29,,
3042,http://dbpedia.org/resource/Meatballs_III:_Summer_Job,,
1186,http://dbpedia.org/resource/Sex,_Lies,_and_Videotape
1614,http://dbpedia.org/resource/In_&_Out,,
1859,http://dbpedia.org/resource/Taste_of_Cherry,,
3358,http://dbpedia.org/resource/Defending_Your_Life,,
2482,http://dbpedia.org/resource/Still_Crazy_%28film%29,,
1990,http://dbpedia.org/resource/Prom_Night_IV:_Deliver_Us_from_Evil,,
27,http://dbpedia.org/resource/Now_and_Then_%28film%29,,
2561,http://dbpedia.org/resource/True_Crime_%281999_film%29,,
3649,http://dbpedia.org/resource/American_Gigolo,,
3757,http://dbpedia.org/resource/Asylum_%281972_film%29,,
174,http://dbpedia.org/resource/Jury_Duty_%28film%29,,
2468,http://dbpedia.org/resource/Jumpin%27_Jack_Flash_%28film%29,,
2270,http://dbpedia.org/resource/A_Century_of_Cinema,,
3051,http://dbpedia.org/resource/Anywhere_but_Here_%28film%29,,
2669,http://dbpedia.org/resource/Pork_Chop_Hill,,
547,http://dbpedia.org/resource/Surviving_the_Game,,
2531,http://dbpedia.org/resource/Battle_for_the_Planet_of_the_Apes,,
1009,http://dbpedia.org/resource/Escape_to_Witch_Mountain_%281975_film%29,,
2397,http://dbpedia.org/resource/Mass_Appeal_%28film%29,,
1191,http://dbpedia.org/resource/Madonna:_Truth_or_Dare,,
1759,http://dbpedia.org/resource/Four_Days_in_September,,
548,http://dbpedia.org/resource/Terminal_Velocity_%28film%29,,
2867,http://dbpedia.org/resource/Fright_Night,,
3914,http://dbpedia.org/resource/The_Broken_Hearts_Club:_A_Romantic_Comedy,,
3831,http://dbpedia.org/resource/Saving_Grace_%282000_film%29,,
1432,http://dbpedia.org/resource/Metro_%281997_film%29,,
640,http://dbpedia.org/resource/Diabolique_%281996_film%29,,
751,http://dbpedia.org/resource/Careful_%28film%29,,
3402,http://dbpedia.org/resource/Turtle_Diary,,
1383,http://dbpedia.org/resource/Adrenalin:_Fear_the_Rush,,
574,http://dbpedia.org/resource/Spanking_the_Monkey,,
2053,http://dbpedia.org/resource/Honey,_I_Blew_Up_the_Kid,
3161,http://dbpedia.org/resource/Onegin_%28film%29,,
711,http://dbpedia.org/resource/Flipper_%281996_film%29,,
1867,http://dbpedia.org/resource/Tarzan_and_the_Lost_City_%28film%29,,
1465,http://dbpedia.org/resource/Rosewood_%28film%29,,
684,http://dbpedia.org/resource/Windows_%28film%29,,
2399,http://dbpedia.org/resource/Santa_Claus:_The_Movie,,
271,http://dbpedia.org/resource/Losing_Isaiah,,
2230,http://dbpedia.org/resource/Always_Tell_Your_Wife,,
568,http://dbpedia.org/resource/Bhaji_on_the_Beach,,
2041,http://dbpedia.org/resource/Condorman,,
3851,http://dbpedia.org/resource/I%27m_the_One_That_I_Want_%28film%29,,
3286,http://dbpedia.org/resource/Snow_Day_%28film%29,,
877,http://dbpedia.org/resource/Girls_Town_%281996_film%29,,
24,http://dbpedia.org/resource/Powder_%28film%29,,
2220,http://dbpedia.org/resource/The_Manxman,,
3837,http://dbpedia.org/resource/Phantasm_II,,
222,http://dbpedia.org/resource/Circle_of_Friends_%281995_film%29,,
2811,http://dbpedia.org/resource/With_Friends_Like_These...,,
1902,http://dbpedia.org/resource/Dream_for_an_Insomniac,,
3909,http://dbpedia.org/resource/Woman_on_Top,,
89,http://dbpedia.org/resource/Nick_of_Time_%28film%29,,
2479,http://dbpedia.org/resource/Gloria_%281999_film%29,,
2297,http://dbpedia.org/resource/What_Dreams_May_Come_%28film%29,,
781,http://dbpedia.org/resource/Stealing_Beauty,,
975,http://dbpedia.org/resource/Something_to_Sing_About_%281937_film%29,,
1636,http://dbpedia.org/resource/God_of_Gamblers_3:_The_Early_Stage,,
3665,http://dbpedia.org/resource/Curse_of_the_Puppet_Master,,
3512,http://dbpedia.org/resource/Return_to_Me,,
2882,http://dbpedia.org/resource/Jakob_the_Liar,,
956,http://dbpedia.org/resource/Penny_Serenade,,
1913,http://dbpedia.org/resource/Picnic_at_Hanging_Rock,,
1446,http://dbpedia.org/resource/Kolya,,
3743,http://dbpedia.org/resource/Boys_and_Girls_%282000_film%29,,
2255,http://dbpedia.org/resource/Young_Doctors_in_Love,,
2870,http://dbpedia.org/resource/Barefoot_in_the_Park_%28film%29,,
2901,http://dbpedia.org/resource/Phantasm_%28film%29,,
760,http://dbpedia.org/resource/Stalingrad_%28film%29,,
3621,http://dbpedia.org/resource/Possession_%281981_film%29,,
1707,http://dbpedia.org/resource/Home_Alone_3,,
246,http://dbpedia.org/resource/Hoop_Dreams,,
2535,http://dbpedia.org/resource/Earthquake_%28film%29,,
1601,http://dbpedia.org/resource/Hoodlum_%28film%29,,
1539,http://dbpedia.org/resource/Twin_Town,,
3395,http://dbpedia.org/resource/Nadine_%281987_film%29,,
1588,http://dbpedia.org/resource/George_of_the_Jungle_%28film%29,,
2892,http://dbpedia.org/resource/New_Rose_Hotel_%28film%29,,
2098,http://dbpedia.org/resource/Son_of_Flubber,,
2445,http://dbpedia.org/resource/At_First_Sight,,
3387,http://dbpedia.org/resource/Who%27s_Harry_Crumb%3F,,
53,http://dbpedia.org/resource/Lamerica,,
2970,http://dbpedia.org/resource/Fitzcarraldo,,
351,http://dbpedia.org/resource/Corrina,_Corrina_%28film%29,
69,http://dbpedia.org/resource/Friday_%28film%29,,
2884,http://dbpedia.org/resource/Dog_Park_%28film%29,,
2856,http://dbpedia.org/resource/I_Saw_What_You_Did,,
3663,http://dbpedia.org/resource/Puppet_Master_4,,
1414,http://dbpedia.org/resource/Mother_%281996_film%29,,
3268,http://dbpedia.org/resource/Stop%21_Or_My_Mom_Will_Shoot,,
66,http://dbpedia.org/resource/Lawnmower_Man_2:_Beyond_Cyberspace,,
63,http://dbpedia.org/resource/Don%27t_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood,,
1656,http://dbpedia.org/resource/Swept_from_the_Sea,,
2341,http://dbpedia.org/resource/Dancing_at_Lughnasa_%28film%29,,
3777,http://dbpedia.org/resource/Nekromantik,,
274,http://dbpedia.org/resource/Man_of_the_House_%281995_film%29,,
3274,http://dbpedia.org/resource/Single_White_Female,,
1587,http://dbpedia.org/resource/Conan_the_Barbarian_%281982_film%29,,
869,http://dbpedia.org/resource/Kansas_City_%281996_film%29,,
3628,http://dbpedia.org/resource/Flying_Tigers_%28film%29,,
1472,http://dbpedia.org/resource/City_of_Industry_%28film%29,,
3195,http://dbpedia.org/resource/Tess_of_the_Storm_Country_%281922_film%29,,
3436,http://dbpedia.org/resource/Dying_Young,,
1733,http://dbpedia.org/resource/Afterglow_%28film%29,,
1851,http://dbpedia.org/resource/Leather_Jacket_Love_Story,,
2271,http://dbpedia.org/resource/Permanent_Midnight,,
354,http://dbpedia.org/resource/Cobb_%28film%29,,
3660,http://dbpedia.org/resource/Puppet_Master_%28film%29,,
2298,http://dbpedia.org/resource/Strangeland,,
3906,http://dbpedia.org/resource/Under_Suspicion_%282000_film%29,,
2711,http://dbpedia.org/resource/My_Life_So_Far,,
798,http://dbpedia.org/resource/Daylight_%28film%29,,
2210,http://dbpedia.org/resource/Sabotage_%28film%29,,
1849,http://dbpedia.org/resource/Prince_Valiant_%281997_film%29,,
145,http://dbpedia.org/resource/Bad_Boys_%281995_film%29,,
3205,http://dbpedia.org/resource/Black_Sunday_%281960_film%29,,
731,http://dbpedia.org/resource/Heaven%27s_Prisoners,,
26,http://dbpedia.org/resource/Othello_%281995_film%29,,
1647,http://dbpedia.org/resource/Playing_God_%28film%29,,
3587,http://dbpedia.org/resource/Inferno_%281980_film%29,,
530,http://dbpedia.org/resource/Second_Best_%28film%29,,
2806,http://dbpedia.org/resource/Teaching_Mrs._Tingle,,
1598,http://dbpedia.org/resource/Desperate_Measures_%28film%29,,
2435,http://dbpedia.org/resource/Hurlyburly_%28film%29,,
3437,http://dbpedia.org/resource/Cool_as_Ice,,
2566,http://dbpedia.org/resource/Doug%27s_1st_Movie,,
3222,http://dbpedia.org/resource/Carmen_%281984_film%29,,
2607,http://dbpedia.org/resource/Get_Real_%28film%29,,
2475,http://dbpedia.org/resource/52_Pick-Up,,
1662,http://dbpedia.org/resource/Gang_Related,,
247,http://dbpedia.org/resource/Heavenly_Creatures,,
1018,http://dbpedia.org/resource/That_Darn_Cat%21_%281965_film%29,,
1168,http://dbpedia.org/resource/Bad_Moon,,
2786,http://dbpedia.org/resource/Haunted_Honeymoon,,
3758,http://dbpedia.org/resource/Communion_%281989_film%29,,
3610,http://dbpedia.org/resource/Roustabout_%28film%29,,
409,http://dbpedia.org/resource/Above_the_Rim,,
1731,http://dbpedia.org/resource/Mr._Magoo_%28film%29,,
2649,http://dbpedia.org/resource/Son_of_Frankenstein,,
703,http://dbpedia.org/resource/Boys_%281996_film%29,,
244,http://dbpedia.org/resource/Gumby:_The_Movie,,
1685,http://dbpedia.org/resource/I_Love_You,_I_Love_You_Not,
3331,http://dbpedia.org/resource/My_Tutor,,
2443,http://dbpedia.org/resource/Playing_by_Heart,,
2945,http://dbpedia.org/resource/Mike%27s_Murder_%28film%29,,
561,http://dbpedia.org/resource/Natural_Born_Killers,,
1758,http://dbpedia.org/resource/Dangerous_Beauty,,
784,http://dbpedia.org/resource/The_Cable_Guy,,
602,http://dbpedia.org/resource/A_Great_Day_in_Harlem_%28film%29,,
2229,http://dbpedia.org/resource/The_Pleasure_Garden_%28film%29,,
2708,http://dbpedia.org/resource/Autumn_Tale,,
3569,http://dbpedia.org/resource/The_Idiots,,
3058,http://dbpedia.org/resource/The_Ape,,
3920,http://dbpedia.org/resource/Faraway,_So_Close%21,
3221,http://dbpedia.org/resource/The_Draughtsman%27s_Contract,,
144,http://dbpedia.org/resource/The_Brothers_McMullen,,
3109,http://dbpedia.org/resource/The_River_%281984_film%29,,
2658,http://dbpedia.org/resource/The_Flying_Saucer,,
1841,http://dbpedia.org/resource/The_Gingerbread_Man_%28film%29,,
1564,http://dbpedia.org/resource/Roseanna%27s_Grave,,
3641,http://dbpedia.org/resource/A_Woman_of_Paris,,
3493,http://dbpedia.org/resource/Torso_%281973_film%29,,
1719,http://dbpedia.org/resource/The_Sweet_Hereafter_%28film%29,,
2212,http://dbpedia.org/resource/The_Man_Who_Knew_Too_Much_%281934_film%29,,
3257,http://dbpedia.org/resource/The_Bodyguard,,
3021,http://dbpedia.org/resource/The_Funhouse,,
2559,http://dbpedia.org/resource/The_King_and_I_%281999_film%29,,
3241,http://dbpedia.org/resource/The_Cup,,
2667,http://dbpedia.org/resource/The_Mole_People_%28film%29,,
1583,http://dbpedia.org/resource/A_Simple_Wish,,
3939,http://dbpedia.org/resource/Slumber_Party_Massacre_II,,
3601,http://dbpedia.org/resource/The_Castaway_Cowboy,,
749,http://dbpedia.org/resource/The_Man_from_Down_Under,,
3137,http://dbpedia.org/resource/The_Sea_Wolves,,
3749,http://dbpedia.org/resource/Time_Regained_%28film%29,,
3136,http://dbpedia.org/resource/The_James_Dean_Story,,
612,http://dbpedia.org/resource/The_Pallbearer,,
80,http://dbpedia.org/resource/The_White_Balloon,,
2072,http://dbpedia.org/resource/The_%27Burbs,,
2456,http://dbpedia.org/resource/The_Fly_II,,
146,http://dbpedia.org/resource/The_Amazing_Panda_Adventure,,
747,http://dbpedia.org/resource/The_Stupids_%28film%29,,
211,http://dbpedia.org/resource/The_Browning_Version_%281994_film%29,,
3760,http://dbpedia.org/resource/The_Kentucky_Fried_Movie,,
97,http://dbpedia.org/resource/Whatever_Will_Be,_Will_Be_%281995_film%29,
265,http://dbpedia.org/resource/Like_Water_for_Chocolate_%28film%29,,
578,http://dbpedia.org/resource/The_Hour_of_the_Pig,,
2586,http://dbpedia.org/resource/Kiss_Toledo_Goodbye,,
324,http://dbpedia.org/resource/The_Sum_of_Us_%28film%29,,
2161,http://dbpedia.org/resource/The_NeverEnding_Story_%28film%29,,
2933,http://dbpedia.org/resource/The_Fire_Within,,
3518,http://dbpedia.org/resource/The_End_of_Violence,,
1524,http://dbpedia.org/resource/The_Turning_%28film%29,,
2831,http://dbpedia.org/resource/A_Dog_of_Flanders_%281999_film%29,,
1453,http://dbpedia.org/resource/The_Beautician_and_the_Beast,,
1040,http://dbpedia.org/resource/The_Secret_Agent_Club,,
2638,http://dbpedia.org/resource/The_Mummy%27s_Tomb,,
2062,http://dbpedia.org/resource/The_Governess,,
715,http://dbpedia.org/resource/The_Horseman_on_the_Roof,,
2223,http://dbpedia.org/resource/The_Farmer%27s_Wife,,
1437,http://dbpedia.org/resource/The_Cement_Garden_%28film%29,,
1157,http://dbpedia.org/resource/La_Symphonie_Pastorale_%28film%29,,
2286,http://dbpedia.org/resource/The_Fiendish_Plot_of_Dr._Fu_Manchu,,
794,http://dbpedia.org/resource/Sibak:_Midnight_Dancers,,
3797,http://dbpedia.org/resource/The_In_Crowd_%28film%29,,
1891,http://dbpedia.org/resource/The_Ugly,,
3637,http://dbpedia.org/resource/Vagabond_%28film%29,,
1769,http://dbpedia.org/resource/The_Replacement_Killers,,
2153,http://dbpedia.org/resource/The_Avengers_%281998_film%29,,
3879,http://dbpedia.org/resource/The_Art_of_War_%28film%29,,
1879,http://dbpedia.org/resource/The_Hanging_Garden,,
2765,http://dbpedia.org/resource/The_Acid_House_%28film%29,,
2057,http://dbpedia.org/resource/The_Incredible_Journey_%28film%29,,
3372,http://dbpedia.org/resource/The_Bridge_at_Remagen,,
3458,http://dbpedia.org/resource/Blood_and_Sand_%281989_film%29,,
3028,http://dbpedia.org/resource/The_Taming_of_the_Shrew_%281967_film%29,,
3310,http://dbpedia.org/resource/The_Kid_%281921_film%29,,
1328,http://dbpedia.org/resource/The_Amityville_Curse,,
2540,http://dbpedia.org/resource/The_Corruptor,,
3622,http://dbpedia.org/resource/The_Twelve_Chairs_%281970_film%29,,
3230,http://dbpedia.org/resource/The_Odessa_File_%28film%29,,
3349,http://dbpedia.org/resource/The_Perils_of_Pauline_%281947_film%29,,
503,http://dbpedia.org/resource/The_New_Age_%28film%29,,
1116,http://dbpedia.org/resource/A_Single_Girl,,
3389,http://dbpedia.org/resource/Let%27s_Get_Harry,,
3817,http://dbpedia.org/resource/The_Other_Side_of_Sunday,,
3643,http://dbpedia.org/resource/The_Fighting_Seabees,,
3192,http://dbpedia.org/resource/The_Terrorist_%28film%29,,
3695,http://dbpedia.org/resource/The_Toxic_Avenger_Part_III:_The_Last_Temptation_of_Toxie,,
2263,http://dbpedia.org/resource/The_Seventh_Sign,,
2846,http://dbpedia.org/resource/The_Adventures_of_Milo_and_Otis,,
2938,http://dbpedia.org/resource/Man_Facing_Southeast,,
3108,http://dbpedia.org/resource/The_Fisher_King_%28film%29,,
556,http://dbpedia.org/resource/The_War_Room,,
2032,http://dbpedia.org/resource/The_Barefoot_Executive,,
2503,http://dbpedia.org/resource/The_Apple_%281998_film%29,,
1837,http://dbpedia.org/resource/The_Odd_Couple_II,,
2636,http://dbpedia.org/resource/The_Mummy%27s_Ghost,,
1943,http://dbpedia.org/resource/The_Greatest_Show_on_Earth,,
828,http://dbpedia.org/resource/The_Adventures_of_Pinocchio_%281996_film%29,,
214,http://dbpedia.org/resource/Before_the_Rain_%28film%29,,
2844,http://dbpedia.org/resource/The_Minus_Man,,
3231,http://dbpedia.org/resource/The_Saphead,,
3002,http://dbpedia.org/resource/My_Best_Fiend,,
873,http://dbpedia.org/resource/Shadow_of_Angels,,
984,http://dbpedia.org/resource/The_Pompatus_of_Love,,
1052,http://dbpedia.org/resource/The_Proprietor,,
3128,http://dbpedia.org/resource/A_Map_of_the_World_%28film%29,,
773,http://dbpedia.org/resource/Touki_Bouki,,
2192,http://dbpedia.org/resource/See_the_Sea,,
3603,http://dbpedia.org/resource/The_Gay_Deceivers,,
142,http://dbpedia.org/resource/Shadows_in_the_Storm,,
462,http://dbpedia.org/resource/A_Good_Man_in_Africa_%28film%29,,
3314,http://dbpedia.org/resource/The_Big_Trees,,
2544,http://dbpedia.org/resource/The_School_of_Flesh,,
1632,http://dbpedia.org/resource/A_Smile_Like_Yours,,
3080,http://dbpedia.org/resource/Goodbye,_20th_Century%21,
2705,http://dbpedia.org/resource/Late_August,_Early_September,
3224,http://dbpedia.org/resource/The_Woman_in_the_Dunes,,
2556,http://dbpedia.org/resource/Telling_You,,
2079,http://dbpedia.org/resource/Kidnapped_%281960_film%29,,
1277,http://dbpedia.org/resource/Cyrano_de_Bergerac_%281990_film%29,,
1471,http://dbpedia.org/resource/Boys_Life_2,,
3812,http://dbpedia.org/resource/Everything_You_Always_Wanted_to_Know_About_Sex*_%28*But_Were_Afraid_to_Ask%29,,
712,http://dbpedia.org/resource/Captives,,
143,http://dbpedia.org/resource/Gospa,,
1780,http://dbpedia.org/resource/Ayn_Rand:_A_Sense_of_Life,,
1280,http://dbpedia.org/resource/Raise_the_Red_Lantern,,
1163,http://dbpedia.org/resource/Mina_Tannenbaum,,
1865,http://dbpedia.org/resource/Wild_Man_Blues,,
163,http://dbpedia.org/resource/Desperado_%28film%29,,
719,http://dbpedia.org/resource/Multiplicity_%28film%29,,
1525,http://dbpedia.org/resource/Warriors_of_Virtue,,
1507,http://dbpedia.org/resource/Paradise_Road_%281997_film%29,,
2876,http://dbpedia.org/resource/Thumbelina_%281994_film%29,,
1526,http://dbpedia.org/resource/Fathers%27_Day_%28film%29,,
445,http://dbpedia.org/resource/Fatal_Instinct,,
2615,http://dbpedia.org/resource/My_Science_Project,,
1480,http://dbpedia.org/resource/Smilla%27s_Sense_of_Snow_%28film%29,,
2362,http://dbpedia.org/resource/Glen_or_Glenda,,
2646,http://dbpedia.org/resource/House_of_Dracula,,
2847,http://dbpedia.org/resource/Only_Angels_Have_Wings,,
3079,http://dbpedia.org/resource/Mansfield_Park_%28film%29,,
3917,http://dbpedia.org/resource/Hellraiser,,
1546,http://dbpedia.org/resource/Schizopolis,,
175,http://dbpedia.org/resource/Kids_%28film%29,,
3937,http://dbpedia.org/resource/Runaway_%281984_film%29,,
959,http://dbpedia.org/resource/Of_Human_Bondage_%281934_film%29,,
2233,http://dbpedia.org/resource/Digging_to_China,,
3715,http://dbpedia.org/resource/Burglar_%28film%29,,
3443,http://dbpedia.org/resource/Born_American,,
925,http://dbpedia.org/resource/Golden_Earrings,,
384,http://dbpedia.org/resource/Bad_Company_%281995_film%29,,
3419,http://dbpedia.org/resource/Something_for_Everyone_%281970_film%29,,
3473,http://dbpedia.org/resource/Jonah_Who_Will_Be_25_in_the_Year_2000,,
3790,http://dbpedia.org/resource/Groove_%28film%29,,
3828,http://dbpedia.org/resource/Better_Living,,
3284,http://dbpedia.org/resource/They_Might_Be_Giants_%28film%29,,
120,http://dbpedia.org/resource/Race_the_Sun,,
1771,http://dbpedia.org/resource/The_Night_Flier_%28film%29,,
2905,http://dbpedia.org/resource/Sanjuro,,
1899,http://dbpedia.org/resource/Passion_in_the_Desert,,
3352,http://dbpedia.org/resource/Brown%27s_Requiem_%28film%29,,
286,http://dbpedia.org/resource/Nemesis_2:_Nebula,,
498,http://dbpedia.org/resource/Mr._Jones_%28film%29,,
429,http://dbpedia.org/resource/Cabin_Boy,,
2091,http://dbpedia.org/resource/Return_from_Witch_Mountain,,
3313,http://dbpedia.org/resource/National_Lampoon%27s_Class_Reunion,,
2378,http://dbpedia.org/resource/Police_Academy_%28film%29,,
2260,http://dbpedia.org/resource/Wisdom_%28film%29,,
1893,http://dbpedia.org/resource/Beyond_Silence_%281996_film%29,,
3674,http://dbpedia.org/resource/For_the_Love_of_Benji,,
3326,http://dbpedia.org/resource/What_Planet_Are_You_From%3F,,
1612,http://dbpedia.org/resource/Kiss_Me,_Guido,
3787,http://dbpedia.org/resource/Shower_%28film%29,,
1705,http://dbpedia.org/resource/The_Cable_Guy,,
3031,http://dbpedia.org/resource/Repossessed_%28film%29,,
2538,http://dbpedia.org/resource/The_Dancemaker,,
501,http://dbpedia.org/resource/Naked_%28film%29,,
1264,http://dbpedia.org/resource/Diva_%28film%29,,
3005,http://dbpedia.org/resource/The_Bone_Collector,,
50,http://dbpedia.org/resource/The_Usual_Suspects,,
2506,http://dbpedia.org/resource/The_Other_Sister,,
3245,http://dbpedia.org/resource/I_Am_Cuba,,
138,http://dbpedia.org/resource/The_Neon_Bible_%28film%29,,
1205,http://dbpedia.org/resource/The_Transformers:_The_Movie,,
3478,http://dbpedia.org/resource/La_Bamba_%28film%29,,
2474,http://dbpedia.org/resource/The_Color_of_Money,,
941,http://dbpedia.org/resource/The_Mark_of_Zorro_%281940_film%29,,
112,http://dbpedia.org/resource/Rumble_in_the_Bronx,,
3287,http://dbpedia.org/resource/The_Tigger_Movie,,
2524,http://dbpedia.org/resource/The_Towering_Inferno,,
1482,http://dbpedia.org/resource/The_Van_%281996_film%29,,
1333,http://dbpedia.org/resource/The_Birds_%28film%29,,
1366,http://dbpedia.org/resource/The_Crucible_%281996_film%29,,
599,http://dbpedia.org/resource/The_Wild_Bunch,,
1615,http://dbpedia.org/resource/The_Edge_%281997_film%29,,
2283,http://dbpedia.org/resource/The_Sheltering_Sky_%28film%29,,
2734,http://dbpedia.org/resource/The_Mosquito_Coast,,
3694,http://dbpedia.org/resource/The_Toxic_Avenger_Part_II,,
1189,http://dbpedia.org/resource/The_Thin_Blue_Line_%28film%29,,
2266,http://dbpedia.org/resource/The_Butcher%27s_Wife,,
1334,http://dbpedia.org/resource/The_Blob,,
502,http://dbpedia.org/resource/The_Next_Karate_Kid,,
343,http://dbpedia.org/resource/The_Baby-Sitters_Club_%28film%29,,
919,http://dbpedia.org/resource/The_Wizard_of_Oz_%281939_film%29,,
2494,http://dbpedia.org/resource/The_Last_Days,,
950,http://dbpedia.org/resource/The_Thin_Man_%28film%29,,
2151,http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_II,,
2094,http://dbpedia.org/resource/The_Rocketeer_%28film%29,,
788,http://dbpedia.org/resource/The_Nutty_Professor_%281996_film%29,,
272,http://dbpedia.org/resource/The_Madness_of_King_George,,
2074,http://dbpedia.org/resource/The_Night_Porter,,
2511,http://dbpedia.org/resource/The_Long_Goodbye_%28film%29,,
1306,http://dbpedia.org/resource/Until_the_End_of_the_World,,
2726,http://dbpedia.org/resource/The_Killing_%28film%29,,
32,http://dbpedia.org/resource/12_Monkeys,,
471,http://dbpedia.org/resource/The_Hudsucker_Proxy,,
3267,http://dbpedia.org/resource/El_Mariachi,,
3397,http://dbpedia.org/resource/The_Great_Muppet_Caper,,
1544,http://dbpedia.org/resource/The_Lost_World:_Jurassic_Park,,
2753,http://dbpedia.org/resource/The_Bedroom_Window,,
3761,http://dbpedia.org/resource/Blood_In_Blood_Out,,
3585,http://dbpedia.org/resource/The_Great_Locomotive_Chase,,
141,http://dbpedia.org/resource/The_Birdcage,,
1858,http://dbpedia.org/resource/Mr._Nice_Guy_%281997_film%29,,
3771,http://dbpedia.org/resource/The_Golden_Voyage_of_Sinbad,,
1479,http://dbpedia.org/resource/The_Saint_%28film%29,,
258,http://dbpedia.org/resource/A_Kid_in_King_Arthur%27s_Court,,
68,http://dbpedia.org/resource/French_Twist,,
858,http://dbpedia.org/resource/The_Godfather,,
1049,http://dbpedia.org/resource/The_Ghost_and_the_Darkness,,
3784,http://dbpedia.org/resource/Disney%27s_The_Kid,,
376,http://dbpedia.org/resource/The_River_Wild,,
3936,http://dbpedia.org/resource/The_Phantom_of_the_Opera_%282004_film%29,,
3833,http://dbpedia.org/resource/The_Brain_That_Wouldn%27t_Die,,
318,http://dbpedia.org/resource/The_Shawshank_Redemption,,
2034,http://dbpedia.org/resource/The_Black_Hole,,
1417,http://dbpedia.org/resource/The_Portrait_of_a_Lady_%28film%29,,
2019,http://dbpedia.org/resource/Seven_Samurai,,
3732,http://dbpedia.org/resource/The_Fury_%281978_film%29,,
2982,http://dbpedia.org/resource/The_Guardian_%281990_film%29,,
3483,http://dbpedia.org/resource/The_Road_to_El_Dorado,,
3508,http://dbpedia.org/resource/The_Outlaw_Josey_Wales,,
3285,http://dbpedia.org/resource/The_Beach_%28film%29,,
909,http://dbpedia.org/resource/The_Apartment,,
207,http://dbpedia.org/resource/A_Walk_in_the_Clouds,,
3405,http://dbpedia.org/resource/A_Night_to_Remember_%281958_film%29,,
992,http://dbpedia.org/resource/The_Rich_Man%27s_Wife,,
188,http://dbpedia.org/resource/The_Prophecy,,
2289,http://dbpedia.org/resource/The_Player,,
2082,http://dbpedia.org/resource/The_Mighty_Ducks,,
2763,http://dbpedia.org/resource/The_Thomas_Crown_Affair_%281999_film%29,,
3135,http://dbpedia.org/resource/The_Great_Santini,,
1247,http://dbpedia.org/resource/The_Graduate,,
3121,http://dbpedia.org/resource/The_Hitch-Hiker,,
3528,http://dbpedia.org/resource/The_Prince_of_Tides,,
2637,http://dbpedia.org/resource/The_Mummy%27s_Hand,,
616,http://dbpedia.org/resource/The_Aristocats,,
3275,http://dbpedia.org/resource/The_Boondock_Saints,,
3365,http://dbpedia.org/resource/The_Searchers_%28film%29,,
635,http://dbpedia.org/resource/A_Family_Thing_%28film%29,,
1327,http://dbpedia.org/resource/The_Amityville_Horror_%281979_film%29,,
2365,http://dbpedia.org/resource/King_Kong_vs._Godzilla,,
2454,http://dbpedia.org/resource/The_Fly_%281958_film%29,,
1726,http://dbpedia.org/resource/The_Postman_%28film%29,,
3176,http://dbpedia.org/resource/The_Talented_Mr._Ripley_%28film%29,,
3083,http://dbpedia.org/resource/All_About_My_Mother,,
2473,http://dbpedia.org/resource/Soul_Man_%28film%29,,
1221,http://dbpedia.org/resource/The_Godfather_Part_II,,
733,http://dbpedia.org/resource/The_Rock_%28film%29,,
314,http://dbpedia.org/resource/The_Secret_of_Roan_Inish,,
428,http://dbpedia.org/resource/A_Bronx_Tale,,
3639,http://dbpedia.org/resource/The_Man_with_the_Golden_Gun_%28film%29,,
78,http://dbpedia.org/resource/The_Crossing_Guard,,
1682,http://dbpedia.org/resource/The_Truman_Show,,
2764,http://dbpedia.org/resource/The_Thomas_Crown_Affair_%281968_film%29,,
2201,http://dbpedia.org/resource/The_Paradine_Case,,
1648,http://dbpedia.org/resource/The_House_of_Yes,,
3364,http://dbpedia.org/resource/The_Asphalt_Jungle,,
694,http://dbpedia.org/resource/The_Substitute,,
3069,http://dbpedia.org/resource/The_Effect_of_Gamma_Rays_on_Man-in-the-Moon_Marigolds_%28film%29,,
724,http://dbpedia.org/resource/The_Craft_%28film%29,,
1299,http://dbpedia.org/resource/The_Killing_Fields_%28film%29,,
1932,http://dbpedia.org/resource/The_Great_Ziegfeld,,
2654,http://dbpedia.org/resource/The_Wolf_Man_%281941_film%29,,
2594,http://dbpedia.org/resource/Open_Your_Eyes_%281997_film%29,,
1678,http://dbpedia.org/resource/The_Joy_Luck_Club_%28film%29,,
2095,http://dbpedia.org/resource/The_Shaggy_D.A.,,
3651,http://dbpedia.org/resource/The_Blood_Spattered_Bride,,
2047,http://dbpedia.org/resource/The_Gnome-Mobile,,
967,http://dbpedia.org/resource/The_Outlaw,,
2886,http://dbpedia.org/resource/The_Adventures_of_Elmo_in_Grouchland,,
528,http://dbpedia.org/resource/The_Scout_%28film%29,,
3197,http://dbpedia.org/resource/The_Presidio_%28film%29,,
2483,http://dbpedia.org/resource/The_Day_of_the_Beast_%28film%29,,
1543,http://dbpedia.org/resource/The_Designated_Mourner,,
3449,http://dbpedia.org/resource/The_Good_Mother_%281988_film%29,,
